ClassID	ClassLabel	In ID	In Class	BFO_0000050 part_of ID	BFO_0000050 part_of Label	BFO_0000051 has part ID	BFO_0000051 has part Label
UBERON:0002756	anterior cingulate gyrus	-	-	UBERON:0002967|UBERON:0009835	cingulate gyrus|anterior cingulate cortex	GO:0005623	cell
UBERON:0002756	anterior cingulate gyrus	NCBITaxon:7955	Danio rerio	UBERON:0002967|NCBITaxon:7955|UBERON:0009835	cingulate gyrus|Danio rerio|anterior cingulate cortex	GO:0005623	cell
UBERON:0002756	anterior cingulate gyrus	-	-	UBERON:0002967|UBERON:0009835	cingulate gyrus|anterior cingulate cortex	GO:0005623	cell
UBERON:0002756	anterior cingulate gyrus	NCBITaxon:9606	Homo sapiens	UBERON:0002967|NCBITaxon:9606|UBERON:0009835	cingulate gyrus|Homo sapiens|anterior cingulate cortex	GO:0005623	cell
UBERON:0002757	regional part of epithalamus	-	-	UBERON:0001899	epithalamus	UBERON:0000479	tissue
UBERON:0002757	regional part of epithalamus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001899	Danio rerio|epithalamus	UBERON:0000479	tissue
UBERON:0002757	regional part of epithalamus	-	-	UBERON:0001899	epithalamus	UBERON:0000479	tissue
UBERON:0002757	regional part of epithalamus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001899	Homo sapiens|epithalamus	UBERON:0000479	tissue
UBERON:0002758	dorsal nucleus of medial geniculate body	-	-	UBERON:0001927	medial geniculate body	UBERON:0002020	gray matter
UBERON:0002758	dorsal nucleus of medial geniculate body	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001927	Danio rerio|medial geniculate body	UBERON:0002020	gray matter
UBERON:0002758	dorsal nucleus of medial geniculate body	-	-	UBERON:0001927	medial geniculate body	UBERON:0002020	gray matter
UBERON:0002758	dorsal nucleus of medial geniculate body	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001927	Homo sapiens|medial geniculate body	UBERON:0002020	gray matter
UBERON:0002759	magnocellular nucleus of medial geniculate body	-	-	UBERON:0001927	medial geniculate body	UBERON:0002020	gray matter
UBERON:0002759	magnocellular nucleus of medial geniculate body	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001927	Danio rerio|medial geniculate body	UBERON:0002020	gray matter
UBERON:0002759	magnocellular nucleus of medial geniculate body	-	-	UBERON:0001927	medial geniculate body	UBERON:0002020	gray matter
UBERON:0002759	magnocellular nucleus of medial geniculate body	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001927	Homo sapiens|medial geniculate body	UBERON:0002020	gray matter
UBERON:0002760	ventral corticospinal tract	-	-	UBERON:0002707	pyramidal tract	UBERON:0000470|GO:0043005|BFO:0000050	cell part|neuron projection|null
UBERON:0002760	ventral corticospinal tract	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002707	Danio rerio|pyramidal tract	UBERON:0000470|GO:0043005|BFO:0000050	cell part|neuron projection|null
UBERON:0002760	ventral corticospinal tract	-	-	UBERON:0002707	pyramidal tract	UBERON:0000470|GO:0043005|BFO:0000050	cell part|neuron projection|null
UBERON:0002760	ventral corticospinal tract	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002707	Homo sapiens|pyramidal tract	UBERON:0000470|GO:0043005|BFO:0000050	cell part|neuron projection|null
UBERON:0002761	inferior frontal sulcus	-	-	UBERON:0000955	brain		
UBERON:0002761	inferior frontal sulcus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000955	Danio rerio|brain		
UBERON:0002761	inferior frontal sulcus	-	-	UBERON:0000955	brain		
UBERON:0002761	inferior frontal sulcus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000955	Homo sapiens|brain		
UBERON:0002762	internal medullary lamina of thalamus	-	-	UBERON:0010225|UBERON:0002316	thalamic complex|white matter	UBERON:0000470	cell part
UBERON:0002762	internal medullary lamina of thalamus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0010225|UBERON:0002316	Danio rerio|thalamic complex|white matter	UBERON:0000470	cell part
UBERON:0002762	internal medullary lamina of thalamus	-	-	UBERON:0010225|UBERON:0002316	thalamic complex|white matter	UBERON:0000470	cell part
UBERON:0002762	internal medullary lamina of thalamus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0010225|UBERON:0002316	Homo sapiens|thalamic complex|white matter	UBERON:0000470	cell part
UBERON:0002763	accessory medullary lamina of globus pallidus	-	-	UBERON:0002477|UBERON:0002316	medial globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002763	accessory medullary lamina of globus pallidus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002477|UBERON:0002316	Danio rerio|medial globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002763	accessory medullary lamina of globus pallidus	-	-	UBERON:0002477|UBERON:0002316	medial globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002763	accessory medullary lamina of globus pallidus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002477|UBERON:0002316	Homo sapiens|medial globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002764	inferior precentral sulcus	-	-	UBERON:0000955	brain		
UBERON:0002764	inferior precentral sulcus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000955	Danio rerio|brain		
UBERON:0002764	inferior precentral sulcus	-	-	UBERON:0000955	brain		
UBERON:0002764	inferior precentral sulcus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000955	Homo sapiens|brain		
UBERON:0002765	lateral medullary lamina of globus pallidus	-	-	UBERON:0001875|UBERON:0002316	globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002765	lateral medullary lamina of globus pallidus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001875|UBERON:0002316	Danio rerio|globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002765	lateral medullary lamina of globus pallidus	-	-	UBERON:0001875|UBERON:0002316	globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002765	lateral medullary lamina of globus pallidus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001875|UBERON:0002316	Homo sapiens|globus pallidus|white matter	UBERON:0000470	cell part
UBERON:0002766	fusiform gyrus	-	-	UBERON:0001871	temporal lobe	GO:0005623	cell
UBERON:0002766	fusiform gyrus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001871	Danio rerio|temporal lobe	GO:0005623	cell
UBERON:0002766	fusiform gyrus	-	-	UBERON:0001871	temporal lobe	GO:0005623	cell
UBERON:0002766	fusiform gyrus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001871	Homo sapiens|temporal lobe	GO:0005623	cell
UBERON:0002767	inferior rostral sulcus	-	-	UBERON:0000955	brain		
UBERON:0002767	inferior rostral sulcus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000955	Danio rerio|brain		
UBERON:0002767	inferior rostral sulcus	-	-	UBERON:0000955	brain		
UBERON:0002767	inferior rostral sulcus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000955	Homo sapiens|brain		
UBERON:0002768	vestibulospinal tract	-	-	UBERON:0000955|UBERON:0002316	brain|white matter	UBERON:0000470|GO:0043005|BFO:0000050|BFO:0000050	cell part|neuron projection|null|null
UBERON:0002768	vestibulospinal tract	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000955|UBERON:0002316	Danio rerio|brain|white matter	UBERON:0000470|GO:0043005|BFO:0000050|BFO:0000050	cell part|neuron projection|null|null
UBERON:0002768	vestibulospinal tract	-	-	UBERON:0000955|UBERON:0002316	brain|white matter	UBERON:0000470|GO:0043005|BFO:0000050|BFO:0000050	cell part|neuron projection|null|null
UBERON:0002768	vestibulospinal tract	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000955|UBERON:0002316	Homo sapiens|brain|white matter	UBERON:0000470|GO:0043005|BFO:0000050|BFO:0000050	cell part|neuron projection|null|null
UBERON:0002769	superior temporal gyrus	-	-	UBERON:0001871	temporal lobe	GO:0005623	cell
UBERON:0002769	superior temporal gyrus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001871	Danio rerio|temporal lobe	GO:0005623	cell
UBERON:0002769	superior temporal gyrus	-	-	UBERON:0001871	temporal lobe	GO:0005623	cell
UBERON:0002769	superior temporal gyrus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001871	Homo sapiens|temporal lobe	GO:0005623	cell
UBERON:0002770	posterior hypothalamic region	-	-	UBERON:0001898	hypothalamus		
UBERON:0002770	posterior hypothalamic region	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001898	Danio rerio|hypothalamus		
UBERON:0002770	posterior hypothalamic region	-	-	UBERON:0001898	hypothalamus		
UBERON:0002770	posterior hypothalamic region	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001898	Homo sapiens|hypothalamus		
UBERON:0002771	middle temporal gyrus	-	-	UBERON:0001871	temporal lobe	GO:0005623	cell
UBERON:0002771	middle temporal gyrus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001871	Danio rerio|temporal lobe	GO:0005623	cell
UBERON:0002771	middle temporal gyrus	-	-	UBERON:0001871	temporal lobe	GO:0005623	cell
UBERON:0002771	middle temporal gyrus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001871	Homo sapiens|temporal lobe	GO:0005623	cell
UBERON:0002772	olfactory sulcus	-	-	UBERON:0000955	brain		
UBERON:0002772	olfactory sulcus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000955	Danio rerio|brain		
UBERON:0002772	olfactory sulcus	-	-	UBERON:0000955	brain		
UBERON:0002772	olfactory sulcus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000955	Homo sapiens|brain		
UBERON:0002773	anterior transverse temporal gyrus	-	-	UBERON:0001393	auditory cortex	GO:0005623	cell
UBERON:0002773	anterior transverse temporal gyrus	NCBITaxon:7955	Danio rerio	UBERON:0001393|NCBITaxon:7955	auditory cortex|Danio rerio	GO:0005623	cell
UBERON:0002773	anterior transverse temporal gyrus	-	-	UBERON:0001393	auditory cortex	GO:0005623	cell
UBERON:0002773	anterior transverse temporal gyrus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001393	Homo sapiens|auditory cortex	GO:0005623	cell
UBERON:0002774	posterior transverse temporal gyrus	-	-	UBERON:0001393	auditory cortex	GO:0005623	cell
UBERON:0002774	posterior transverse temporal gyrus	NCBITaxon:7955	Danio rerio	UBERON:0001393|NCBITaxon:7955	auditory cortex|Danio rerio	GO:0005623	cell
UBERON:0002774	posterior transverse temporal gyrus	-	-	UBERON:0001393	auditory cortex	GO:0005623	cell
UBERON:0002774	posterior transverse temporal gyrus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001393	Homo sapiens|auditory cortex	GO:0005623	cell
UBERON:0002775	olivocochlear bundle	-	-	UBERON:0003023|UBERON:0002316	pontine tegmentum|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002775	olivocochlear bundle	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0003023|UBERON:0002316	Danio rerio|pontine tegmentum|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002775	olivocochlear bundle	-	-	UBERON:0003023|UBERON:0002316	pontine tegmentum|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002775	olivocochlear bundle	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0003023|UBERON:0002316	Homo sapiens|pontine tegmentum|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002776	ventral nuclear group	-	-	UBERON:0004703|UBERON:0003528	dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002776	ventral nuclear group	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0004703|UBERON:0003528	Danio rerio|dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002776	ventral nuclear group	-	-	UBERON:0004703|UBERON:0003528	dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002776	ventral nuclear group	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0004703|UBERON:0003528	Homo sapiens|dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002778	ventral pallidum	-	-	UBERON:0001875|UBERON:0002743	globus pallidus|basal forebrain	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002778	ventral pallidum	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001875|UBERON:0002743	Danio rerio|globus pallidus|basal forebrain	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002778	ventral pallidum	-	-	UBERON:0001875|UBERON:0002743	globus pallidus|basal forebrain	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002778	ventral pallidum	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001875|UBERON:0002743	Homo sapiens|globus pallidus|basal forebrain	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002779	lateral superior olivary nucleus	-	-	UBERON:0002128	superior olivary complex	UBERON:0002020	gray matter
UBERON:0002779	lateral superior olivary nucleus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002128	Danio rerio|superior olivary complex	UBERON:0002020	gray matter
UBERON:0002779	lateral superior olivary nucleus	-	-	UBERON:0002128	superior olivary complex	UBERON:0002020	gray matter
UBERON:0002779	lateral superior olivary nucleus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002128	Homo sapiens|superior olivary complex	UBERON:0002020	gray matter
UBERON:0002780	regional part of forebrain	-	-	UBERON:0001890	forebrain	UBERON:0000479	tissue
UBERON:0002780	regional part of forebrain	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001890	Danio rerio|forebrain	UBERON:0000479	tissue
UBERON:0002780	regional part of forebrain	-	-	UBERON:0001890	forebrain	UBERON:0000479	tissue
UBERON:0002780	regional part of forebrain	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001890	Homo sapiens|forebrain	UBERON:0000479	tissue
UBERON:0002781	caudal part of ventral posterolateral nucleus of thalamus	-	-	UBERON:0002942	ventral posterolateral nucleus	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002781	caudal part of ventral posterolateral nucleus of thalamus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002942	Danio rerio|ventral posterolateral nucleus	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002781	caudal part of ventral posterolateral nucleus of thalamus	-	-	UBERON:0002942	ventral posterolateral nucleus	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002781	caudal part of ventral posterolateral nucleus of thalamus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002942	Homo sapiens|ventral posterolateral nucleus	GO:0043025|UBERON:0000470	neuronal cell body|cell part
UBERON:0002782	medial superior olivary nucleus	-	-	UBERON:0002128	superior olivary complex	UBERON:0002020	gray matter
UBERON:0002782	medial superior olivary nucleus	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002128	Danio rerio|superior olivary complex	UBERON:0002020	gray matter
UBERON:0002782	medial superior olivary nucleus	-	-	UBERON:0002128	superior olivary complex	UBERON:0002020	gray matter
UBERON:0002782	medial superior olivary nucleus	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002128	Homo sapiens|superior olivary complex	UBERON:0002020	gray matter
UBERON:0002783	central tegmental tract of pons	-	-	UBERON:0009643|UBERON:0003023	central tegmental tract|pontine tegmentum	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002783	central tegmental tract of pons	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0009643|UBERON:0003023	Danio rerio|central tegmental tract|pontine tegmentum	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002783	central tegmental tract of pons	-	-	UBERON:0009643|UBERON:0003023	central tegmental tract|pontine tegmentum	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002783	central tegmental tract of pons	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0009643|UBERON:0003023	Homo sapiens|central tegmental tract|pontine tegmentum	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002784	regional part of diencephalon	-	-	UBERON:0001894	diencephalon	UBERON:0000479	tissue
UBERON:0002784	regional part of diencephalon	NCBITaxon:7955	Danio rerio	UBERON:0001894|NCBITaxon:7955	diencephalon|Danio rerio	UBERON:0000479	tissue
UBERON:0002784	regional part of diencephalon	-	-	UBERON:0001894	diencephalon	UBERON:0000479	tissue
UBERON:0002784	regional part of diencephalon	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001894	Homo sapiens|diencephalon	UBERON:0000479	tissue
UBERON:0002785	regional part of lateral hypothalamic region	-	-	UBERON:0002430	lateral hypothalamic area	UBERON:0000479	tissue
UBERON:0002785	regional part of lateral hypothalamic region	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002430	Danio rerio|lateral hypothalamic area	UBERON:0000479	tissue
UBERON:0002785	regional part of lateral hypothalamic region	-	-	UBERON:0002430	lateral hypothalamic area	UBERON:0000479	tissue
UBERON:0002785	regional part of lateral hypothalamic region	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002430	Homo sapiens|lateral hypothalamic area	UBERON:0000479	tissue
UBERON:0002786	abducens nerve fibers	-	-	UBERON:0001016	nervous system	UBERON:0000470|GO:0043005|BFO:0000050	cell part|neuron projection|null
UBERON:0002786	abducens nerve fibers	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001016	Danio rerio|nervous system	UBERON:0000470|GO:0043005|BFO:0000050	cell part|neuron projection|null
UBERON:0002786	abducens nerve fibers	-	-	UBERON:0001016	nervous system	UBERON:0000470|GO:0043005|BFO:0000050	cell part|neuron projection|null
UBERON:0002786	abducens nerve fibers	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001016	Homo sapiens|nervous system	BFO:0000050|UBERON:0000470|GO:0043005|BFO:0000050	null|cell part|neuron projection|null
UBERON:0002787	decussation of trochlear nerve	-	-	UBERON:0002316	white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002787	decussation of trochlear nerve	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002316	Danio rerio|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002787	decussation of trochlear nerve	-	-	UBERON:0002316	white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002787	decussation of trochlear nerve	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002316	Homo sapiens|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0002788	anterior nuclear group	-	-	UBERON:0004703|UBERON:0003528	dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002788	anterior nuclear group	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0004703|UBERON:0003528	Danio rerio|dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002788	anterior nuclear group	-	-	UBERON:0004703|UBERON:0003528	dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002788	anterior nuclear group	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0004703|UBERON:0003528	Homo sapiens|dorsal thalamus|brain grey matter	UBERON:0002020	gray matter
UBERON:0002789	regional part of posterior hypothalamic region	-	-	UBERON:0002770	posterior hypothalamic region	UBERON:0000479	tissue
UBERON:0002789	regional part of posterior hypothalamic region	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002770	Danio rerio|posterior hypothalamic region	UBERON:0000479	tissue
UBERON:0002789	regional part of posterior hypothalamic region	-	-	UBERON:0002770	posterior hypothalamic region	UBERON:0000479	tissue
UBERON:0002789	regional part of posterior hypothalamic region	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002770	Homo sapiens|posterior hypothalamic region	UBERON:0000479	tissue
