ClassID	ClassLabel	RO_0002488 existence starts during ID	RO_0002488 existence starts during Label	RO_0002492 existence ends during ID	RO_0002492 existence ends during Label	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
UBERON:0007295	presumptive rhombomere 8					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|ZFS:0000032|ZFS:0000024	Larval:Day 6 (Danio)|Pharyngula:High-pec (Danio)|Segmentation:5-9 somites (Danio)
UBERON:0007296	presumptive rhombomere 2					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|ZFS:0000032|ZFS:0000024	Larval:Day 6 (Danio)|Pharyngula:High-pec (Danio)|Segmentation:5-9 somites (Danio)
UBERON:0007297	presumptive pronephric mesoderm					ZFS:0000022	Gastrula:Bud (Danio)	ZFS:0000038|ZFS:0000032|ZFS:0000022	Larval:Day 6 (Danio)|Pharyngula:High-pec (Danio)|Gastrula:Bud (Danio)
UBERON:0007298	pronephric proximal convoluted tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	ZFS:0000037|UBERON:0000113	Larval:Day 5 (Danio)|post-juvenile adult stage
UBERON:0007299	choroid plexus of tectal ventricle					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007300	pectoral appendage blood vessel					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007301	appendage blood vessel					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007302	pectoral appendage vasculature					ZFS:0000034|UBERON:0000111	Hatching:Pec-fin (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007303	pharyngeal vasculature					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0007304	appendage vasculature					ZFS:0000027	Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007306	pronephric glomerular capillary					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	ZFS:0000037|UBERON:0000113	Larval:Day 5 (Danio)|post-juvenile adult stage
UBERON:0007307	pronephric glomerular basement membrane					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	ZFS:0000037|UBERON:0000113	Larval:Day 5 (Danio)|post-juvenile adult stage
UBERON:0007308	pronephric distal early tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	ZFS:0000037|UBERON:0000113	Larval:Day 5 (Danio)|post-juvenile adult stage
UBERON:0007311	sputum					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007312	pudendal artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007314	superior external pudendal artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007349	mesopallium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007352	stria vascularis vasculature					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007354	cartilage of pharyngotympanic tube					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007355	bony part of pharyngotympanic tube					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007367	surface of tongue					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007371	superior surface of tongue					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007373	inferior surface of tongue					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007374	incus cartilage element					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	ZFS:0000038|ZFS:0000028|UBERON:0000113	Larval:Day 6 (Danio)|Segmentation:26+ somites (Danio)|post-juvenile adult stage
UBERON:0007375	roof of mouth								
UBERON:0007376	outer epithelium					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007377	stratum compactum					UBERON:0000111|ZFS:0000041	organogenesis stage|Larval:Days 21-29 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007378	egg yolk					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	ZFS:0000038	Larval:Day 6 (Danio)
UBERON:0007379	egg					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	ZFS:0000038	Larval:Day 6 (Danio)
UBERON:0007380	dermal scale					ZFS:0000042	Juvenile:Days 30-44 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007381	epidermal scale					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007383	enveloping layer of ectoderm					ZFS:0000020	Gastrula:75%-epiboly (Danio)	ZFS:0000038|UBERON:0000113|ZFS:0000021	Larval:Day 6 (Danio)|post-juvenile adult stage|Gastrula:90%-epiboly (Danio)
UBERON:0007384	appendage lymph vessel					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007385	pectoral appendage lymph vessel					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007386	pelvic appendage lymph vessel					UBERON:0000111|ZFS:0000040	organogenesis stage|Larval:Days 14-20 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007389	paired limb/fin cartilage					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007390	pectoral appendage cartilage tissue					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007391	pelvic appendage cartilage tissue					UBERON:0000111|ZFS:0000040	organogenesis stage|Larval:Days 14-20 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007412	midbrain raphe nuclei					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007413	nucleus of pontine reticular formation					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007414	nucleus of midbrain tegmentum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007415	nucleus of midbrain reticular formation					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007416	cerebellar peduncle					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007417	peduncle of neuraxis					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007418	decussation of neuraxis					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007425	decussation of diencephalon					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007440	stratum intermedium of tooth					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage		
UBERON:0007473	lumen of epithelial sac								
UBERON:0007475	matrix-based tissue								
UBERON:0007486	fluid-based anatomical entity								
UBERON:0007490	keratin-based acellular structure					UBERON:0000106	zygote stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007491	chitin-based acellular structure					UBERON:0000106	zygote stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007497	developing epithelial placode							UBERON:0000113	post-juvenile adult stage
UBERON:0007499	epithelial sac							UBERON:0000113	post-juvenile adult stage
UBERON:0007500	epithelial tube open at both ends							UBERON:0000113	post-juvenile adult stage
UBERON:0007501	arborizing epithelial duct system							UBERON:0000113	post-juvenile adult stage
UBERON:0007502	epithelial plexus							UBERON:0000113	post-juvenile adult stage
UBERON:0007503	epithelial vesicle							UBERON:0000113	post-juvenile adult stage
UBERON:0007521	smooth muscle sphincter					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007522	striated muscle sphincter					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007524	dense mesenchyme tissue					ZFS:0000022	Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007529	loose mesenchyme tissue					ZFS:0000022	Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007530	migrating mesenchyme population					ZFS:0000022	Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007567	regenerating anatomical structure							UBERON:0000113	post-juvenile adult stage
UBERON:0007573	migrating epithelium							UBERON:0000113	post-juvenile adult stage
UBERON:0007574	apical epidermal cap					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007592	ciliated columnar epithelium							UBERON:0000113	post-juvenile adult stage
UBERON:0007601	ciliated epithelium							UBERON:0000113	post-juvenile adult stage
UBERON:0007602	stratified columnar epithelium							UBERON:0000113	post-juvenile adult stage
UBERON:0007603	stratified cuboidal epithelium							UBERON:0000113	post-juvenile adult stage
UBERON:0007606	ciliated stratified columnar epithelium							UBERON:0000113	post-juvenile adult stage
UBERON:0007616	layer of synovial tissue					ZFS:0000028	Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007617	synovial cavity of joint								
UBERON:0007619	limiting membrane of retina					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0007625	pigment epithelium of eye					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007626	subparaventricular zone					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007627	magnocellular nucleus of stria terminalis					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007628	lateral septal complex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007629	medial septal complex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007630	septohippocampal nucleus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007632	Barrington's nucleus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007633	nucleus of trapezoid body					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007634	parabrachial nucleus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007635	nucleus of medulla oblongata					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007641	trigeminal nuclear complex					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007642	ligamentum arteriosum					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage		
UBERON:0007645	future meninx					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007646	endomeninx					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007651	anatomical junction								
UBERON:0007652	esophageal sphincter					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007653	capillary loop nephron					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007654	maturing nephron					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007656	lateral recess of fourth ventricle					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007679	intersomitic vein					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007681	facial neural crest					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|ZFS:0000028	Larval:Day 6 (Danio)|Segmentation:26+ somites (Danio)
UBERON:0007683	lateral mesenchyme derived from mesoderm					ZFS:0000024	Segmentation:5-9 somites (Danio)	ZFS:0000038|ZFS:0000034|UBERON:0000113	Larval:Day 6 (Danio)|Hatching:Pec-fin (Danio)|post-juvenile adult stage
UBERON:0007684	uriniferous tubule					ZFS:0000022	Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007685	region of nephron tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007687	kidney field								
UBERON:0007688	anlage								
UBERON:0007689	thyroid diverticulum					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage		
UBERON:0007690	early pharyngeal endoderm					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	ZFS:0000038|ZFS:0000035|UBERON:0000113|ZFS:0000030	Larval:Day 6 (Danio)|Larval:Protruding-mouth (Danio)|post-juvenile adult stage|Pharyngula:Prim-15 (Danio)
UBERON:0007691	gustatory pore					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007692	nucleus of thalamus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007693	caroticotympanic artery					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007699	tract of spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0007702	tract of brain					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007703	spinothalamic tract					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007707	superior cerebellar peduncle of midbrain					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007709	superior cerebellar peduncle of pons					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007710	intermediate nucleus of lateral lemniscus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007711	sixth cervical dorsal root ganglion					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007712	fourth thoracic spinal ganglion					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007713	fourth sacral spinal ganglion					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007714	cervical subsegment of spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0007715	thoracic subsegment of spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0007716	lumbar subsegment of spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0007717	sacral subsegment of spinal cord					ZFS:0000026|UBERON:0000111	Segmentation:14-19 somites (Danio)|organogenesis stage		
UBERON:0007718	principal artery to limb					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007719	bone of reproductive structure					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007763	cerebellum culmen					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007764	paramedian reticular nucleus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007767	dorsal premammillary nucleus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007768	ventral premammillary nucleus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007769	medial preoptic region					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0007771	epidermis gland					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007774	secondary dentition					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage		
UBERON:0007775	secondary tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007776	unerupted tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007779	transduate								
UBERON:0007780	exudate								
UBERON:0007794	serous fluid								
UBERON:0007795	ascitic fluid					ZFS:0000022	Gastrula:Bud (Danio)		
UBERON:0007798	vascular system					UBERON:0000111	organogenesis stage		
UBERON:0007799	mixed dentition					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage		
UBERON:0007800	proatlas					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0007804	sclerotic ring					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007805	synsacrum					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007808	adipose tissue of abdominal region					ZFS:0000022	Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007809	fascia of Camper					ZFS:0000022	Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007811	craniocervical region					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0007812	post-anal tail					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0007818	major alar cartilage					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
